account_name,campaign_name,adset_name,ad_name,spend,impressions,inline_link_clicks,ctr_pct,cpc,cpm,landing_page_views,cost_per_lpv,connect_rate,checkouts,cost_per_checkout,purchases,cost_per_purchase,ad_id,campaign_id,adset_id
CONTA - DM,[K] [MS] [CBO] [LEAD16]  [ESCALA] [MELHORES-PUBLICOS] - 20122025,AUTO_PADRAO_INTERESSES_MISTO,AD20,4.89,79.0,3.0,3.797468,0.978,61.898734,3.0,1.63,1.0,0.0,,0.0,,120239017564290546,120239017439270546,120239017439370546
CONTA - DM,[K] [MS] [CBO] [LEAD16]  [ESCALA] [MELHORES-PUBLICOS] - 20122025,AUTO_PADRAO_L11_ENV,AD20,41.41,1334.0,24.0,1.7991,1.183143,31.041979,21.0,1.971905,0.875,1.0,41.41,0.0,,120239017564820546,120239017439270546,120239017439400546
CONTA - DM,[K] [MS] [CBO] [LEAD16]  [ESCALA] [MELHORES-PUBLICOS] - 20122025,AUTO_COLD_PADRAO_MUNDO,AD20,194.25,7734.0,133.0,1.719679,0.947561,25.116369,123.0,1.579268,0.924812030075188,2.0,97.125,0.0,,120239017564860546,120239017439270546,120239017439330546
CONTA - DM,[K] [MS] [CBO] [LEAD16]  [ESCALA] [MELHORES-PUBLICOS] - 20122025,AUTO_HOT_180D,AD20,47.53,1095.0,23.0,2.100457,1.440303,43.406393,22.0,2.160455,0.9565217391304348,0.0,,0.0,,120239017564940546,120239017439270546,120239017439340546
CONTA - DM,[K] [MS] [CBO] [LEAD16]  [ESCALA] [MELHORES-PUBLICOS] - 20122025,AUTO_HOT_ENV30D,AD20,20.4,594.0,5.0,0.841751,1.569231,34.343434,4.0,5.1,0.8,0.0,,0.0,,120239017565160546,120239017439270546,120239017439390546
CONTA - DM,[K] [MS] [CBO] [LEAD15]  [ESCALA] [MELHORES-PUBLICOS] - 20122025,AUTO_PADRAO_L11_ENV,AD20,58.77,2264.0,44.0,1.943463,0.996102,25.958481,40.0,1.46925,0.9090909090909091,0.0,,0.0,,120239017638490546,120239017439260546,120239017439360546
CONTA - DM,[K] [MS] [CBO] [LEAD15]  [ESCALA] [MELHORES-PUBLICOS] - 20122025,AUTO_COLD_PADRAO_MUNDO,AD20,39.32,1057.0,27.0,2.554399,0.983,37.199622,26.0,1.512308,0.9629629629629629,0.0,,0.0,,120239017639010546,120239017439260546,120239017439310546
CONTA - DM,[K] [MS] [CBO] [LEAD15]  [ESCALA] [MELHORES-PUBLICOS] - 20122025,AUTO_COLD_EMPODERAMENTO,AD20,35.63,613.0,18.0,2.936378,1.54913,58.12398,13.0,2.740769,0.7222222222222222,0.0,,0.0,,120239017639060546,120239017439260546,120239017439280546
CONTA - DM,[K] [MS] [CBO] [LEAD16] [ESCALA] [HOT_180D] - 05012026,AUTO_HOT_180D,AD20,44.29,1679.0,26.0,1.548541,1.10725,26.378797,25.0,1.7716,0.9615384615384616,1.0,44.29,0.0,,120239605566540546,120239605003900546,120239605003890546
CONTA - DM,[K] [MS] [CBO] [LEAD16] [ESCALA] [INTERESSES_MISTO] - 05012026,AUTO_PADRAO_INTERESSES_MISTO,AD20,9.63,461.0,5.0,1.084599,1.20375,20.889371,5.0,1.926,1.0,0.0,,0.0,,120239605566600546,120239605003870546,120239605003880546
CONTA - DM,[K] [MS] [CBO] [LEAD16] [ESCALA] [HOT_180D] - 05012026,AUTO_HOT_180D,AD20,39.45,1438.0,22.0,1.529903,1.232813,27.433936,20.0,1.9725,0.9090909090909091,1.0,39.45,0.0,,120239605566810546,120239605003900546,120239605003920546
CONTA - DM,[K] [MS] [CBO] [LEAD13] [ESCALA] [INTERESSES_MISTO] - 05012026,AUTO_PADRAO_INTERESSES_MISTO,AD20,72.34,2118.0,40.0,1.888574,1.33963,34.154863,35.0,2.066857,0.875,1.0,72.34,0.0,,120239605566980546,120239604933750546,120239604936170546
CONTA - DM,[K] [MS] [CBO] [LEAD13] [ESCALA] [INTERESSES_MISTO] - 05012026,AUTO_PADRAO_INTERESSES_MISTO,AD20,43.99,1651.0,27.0,1.635373,1.09975,26.644458,23.0,1.912609,0.8518518518518519,1.0,43.99,0.0,,120239605567070546,120239604933750546,120239604936000546
CONTA - DM,[K] [MS] [CBO] [LEAD13] [ESCALA] [HOT_180D] - 05012026,AUTO_HOT_180D,AD20,84.65,2665.0,68.0,2.551595,0.8465,31.763602,63.0,1.343651,0.9264705882352942,5.0,16.93,0.0,,120239605567120546,120239604826800546,120239604830510546
CONTA - DM,[K] [MS] [CBO] [LEAD13] [ESCALA] [HOT_180D] - 05012026,AUTO_HOT_180D,AD20,138.77,4645.0,86.0,1.851453,1.092677,29.875135,79.0,1.756582,0.9186046511627907,3.0,46.256667,0.0,,120239605567170546,120239604826800546,120239604992590546
CONTA - DM,[K] [MS] [CBO] [LEAD16] [ESCALA] [HOT_180D] - 05012026,AUTO_HOT_180D,AD20,42.12,1391.0,29.0,2.084831,1.138378,30.280374,27.0,1.56,0.9310344827586207,1.0,42.12,0.0,,120239605567210546,120239605003900546,120239605003930546
CONTA - DM,[K] [MS] [CBO] [LEAD13] [ESCALA] [INTERESSES_MISTO] - 05012026,AUTO_PADRAO_INTERESSES_MISTO,AD20,44.58,1688.0,24.0,1.421801,1.350909,26.409953,19.0,2.346316,0.7916666666666666,1.0,44.58,0.0,,120239605567480546,120239604933750546,120239604936010546
CONTA - DM,[K] [MS] [CBO] [LEAD13] [TESTE] [LANCE]  [INTERESSES_MISTO] - 06012026,AUTO_PADRAO_INTERESSES_MISTO,AD20,6.47,191.0,2.0,1.04712,2.156667,33.874346,1.0,6.47,0.5,0.0,,0.0,,120239669871850546,120239669530930546,120239669871820546
CONTA - DM,[K] [MS] [CBO] [LEAD13] [ESCALA] [INTERESSES_MISTO] - 06012026,AUTO_PADRAO_INTERESSES_MISTO_711,AD20,29.38,976.0,21.0,2.151639,0.918125,30.102459,22.0,1.335455,1.0476190476190477,0.0,,0.0,,120239670190870546,120239670190940546,120239670190840546
CONTA - DM,[K] [MS] [CBO] [LEAD13] [ESCALA] [INTERESSES_MISTO] - 06012026,AUTO_PADRAO_INTERESSES_MISTO_INCREMENTAL,AD20,35.58,1288.0,33.0,2.562112,0.847143,27.624224,31.0,1.147742,0.9393939393939394,1.0,35.58,0.0,,120239670190950546,120239670190940546,120239670190780546
CONTA - DM,[K] [MS] [CBO] [LEAD13] [ESCALA] [LANCE]  [INTERESSES_MISTO] - 08012026,AUTO_PADRAO_INTERESSES_MISTO_711,AD20,6.34,195.0,5.0,2.564103,0.7925,32.512821,5.0,1.268,1.0,1.0,6.34,0.0,,120239780454080546,120239780454030546,120239780454200546
CONTA - DM,[K] [MS] [CBO] [LEAD13] [ESCALA] [LANCE]  [INTERESSES_MISTO] - 08012026,AUTO_PADRAO_INTERESSES_MISTO_111,AD20,26.26,958.0,9.0,0.939457,2.02,27.411273,9.0,2.917778,1.0,1.0,26.26,0.0,,120239780454160546,120239780454030546,120239780454020546
CONTA - DM,[K] [MS] [CBO] [LEAD13] [ESCALA] [LANCE]  [INTERESSES_MISTO] - 08012026,AUTO_PADRAO_INTERESSES_MISTO_111,AD20,30.86,1070.0,15.0,1.401869,1.624211,28.841122,14.0,2.204286,0.9333333333333333,0.0,,0.0,,120239780454190546,120239780454290546,120239780454250546
CONTA - DM,[K] [MS] [CBO] [LEAD13] [ESCALA] [LANCE]  [INTERESSES_MISTO] - 08012026,AUTO_PADRAO_INTERESSES_MISTO_INCREMENTAL,AD20,3.24,159.0,1.0,0.628931,1.62,20.377358,0.0,,0.0,0.0,,0.0,,120239780454280546,120239780454290546,120239780454230546
CONTA - DM,[K] [MS] [CBO] [LEAD13] [ESCALA] [LANCE]  [INTERESSES_MISTO] - 08012026,AUTO_PADRAO_INTERESSES_MISTO,AD20,31.82,1299.0,22.0,1.69361,1.026452,24.495766,15.0,2.121333,0.6818181818181818,1.0,31.82,0.0,,120239780454400546,120239780454290546,120239780454220546
CONTA - DM,[K] [MS] [CBO] [LEAD13] [ESCALA] [LANCE]  [INTERESSES_MISTO] - 08012026,AUTO_PADRAO_INTERESSES_MISTO_INCREMENTAL,AD20,55.24,2354.0,50.0,2.124044,0.778028,23.46644,44.0,1.255455,0.88,5.0,11.048,0.0,,120239780454460546,120239780454030546,120239780454260546
CONTA - DM,[K] [MS] [CBO] [LEAD13] [TESTE] [QUIZ-3] - 19012026,AUTO_COLD_PADRAO_MUNDO,AD20,46.2,1532.0,21.0,1.370757,1.4,30.156658,20.0,2.31,0.9523809523809523,1.0,46.2,0.0,,120240283181080546,120240283179640546,120240283180870546
CONTA - DM,[K] [MS] [CBO] [LEAD13] [TESTE] [PRE-LANDER-1] - 19012026,AUTO_COLD_PADRAO_MUNDO,AD20,54.11,1559.0,35.0,2.245029,1.229773,34.708146,35.0,1.546,1.0,2.0,27.055,0.0,,120240283276910546,120240283276090546,120240283276340546
CONTA - DM,[K] [MS] [CBO] [LEAD13] [TESTE] [PRE-LANDER-2] - 19012026,AUTO_COLD_PADRAO_MUNDO,AD20,45.25,1012.0,17.0,1.679842,1.740385,44.713439,16.0,2.828125,0.9411764705882353,1.0,45.25,0.0,,120240283375620546,120240283375600546,120240283375890546
CONTA - DM[2],[K] [MS] [CBO] [LEAD13] [TESTE] [PUBLICOS-HOT] - 16012026,AUTO_HOT_SITE_180D,AD20,79.15,1551.0,29.0,1.869761,2.139189,51.031593,28.0,2.826786,0.9655172413793104,3.0,26.383333,0.0,,120241271713810666,120241270788010666,120241270931130666
CONTA - DM[2],[K] [MS] [CBO] [LEAD13] [TESTE] [PUBLICOS-HOT] - 16012026,AUTO_HOT_ENV_IG_365D,AD20,21.54,864.0,14.0,1.62037,1.025714,24.930556,12.0,1.795,0.8571428571428571,1.0,21.54,0.0,,120241272011720666,120241270788010666,120241270931140666
CONTA - DM[2],[K] [MS] [CBO] [LEAD13] [TESTE] [PUBLICOS-HOT] - 16012026,AUTO_HOT_ENV_IG_30D,AD20,42.52,1065.0,19.0,1.784038,1.7008,39.924883,15.0,2.834667,0.7894736842105263,1.0,42.52,0.0,,120241272011750666,120241270788010666,120241270838410666
CONTA - DM[2],[K] [MS] [CBO] [LEAD13] [TESTE] [PUBLICOS-HOT] - 16012026,AUTO_HOT_ENV_IG_15D,AD20,61.9,2080.0,35.0,1.682692,1.345652,29.759615,33.0,1.875758,0.9428571428571428,1.0,61.9,0.0,,120241272011950666,120241270788010666,120241270838400666
CONTA - DM[2],[K] [MS] [CBO] [LEAD13] [TESTE] [PUBLICOS-HOT] - 16012026,AUTO_HOT_ENV_IG_60D,AD20,74.92,3003.0,49.0,1.631702,1.101765,24.948385,40.0,1.873,0.8163265306122449,2.0,37.46,0.0,,120241272011970666,120241270788010666,120241270838420666
CONTA - DM[2],[K] [MS] [CBO] [LEAD13] [TESTE] [PUBLICOS-HOT] - 16012026,AUTO_HOT_ENV_IG_180D,AD20,50.84,1441.0,16.0,1.11034,2.310909,35.281055,17.0,2.990588,1.0625,0.0,,0.0,,120241272012010666,120241270788010666,120241270838390666
CONTA - DM[2],[K] [MS] [CBO] [LEAD13] [TESTE] [PUBLICOS-INTERESSES-COLD] - 16012026,AUTO_COLD_INTERESSE_FASHION,AD20,58.59,2538.0,37.0,1.457841,1.1718,23.085106,34.0,1.723235,0.918918918918919,1.0,58.59,0.0,,120241272022950666,120241271176600666,120241271183660666
CONTA - DM[2],[K] [MS] [CBO] [LEAD13] [TESTE] [PUBLICOS-INTERESSES-COLD] - 16012026,AUTO_COLD_INTERESSE_SOLTEIRA,AD20,110.58,3766.0,57.0,1.513542,1.535833,29.362719,49.0,2.256735,0.8596491228070176,2.0,55.29,0.0,,120241272022960666,120241271176600666,120241271176610666
CONTA - DM[2],[K] [MS] [CBO] [LEAD13] [TESTE] [PUBLICOS-INTERESSES-COLD] - 16012026,AUTO_COLD_INTERESSE_FITNESS,AD20,6.15,276.0,4.0,1.449275,1.5375,22.282609,4.0,1.5375,1.0,0.0,,0.0,,120241272023020666,120241271176600666,120241271183640666
CONTA - DM[2],[K] [MS] [CBO] [LEAD13] [TESTE] [PUBLICOS-INTERESSES-COLD] - 16012026,AUTO_COLD_INTERESSE_FAMILY,AD20,61.86,2568.0,25.0,0.97352,1.671892,24.088785,23.0,2.689565,0.92,1.0,61.86,0.0,,120241272023040666,120241271176600666,120241271183650666
CONTA - DM[2],[K] [MS] [CBO] [LEAD13] [TESTE] [PUBLICOS-COLD] - 16012026,AUTO_COLD_LL1_VV75,AD20,58.44,2157.0,36.0,1.668985,1.2175,27.093185,33.0,1.770909,0.9166666666666666,0.0,,0.0,,120241272044450666,120241270970240666,120241270970250666
CONTA - DM[2],[K] [MS] [CBO] [LEAD13] [TESTE] [PUBLICOS-COLD] - 16012026,AUTO_COLD_LL1_CHECKOUT,AD20,77.17,2755.0,42.0,1.524501,1.429074,28.010889,40.0,1.92925,0.9523809523809523,3.0,25.723333,0.0,,120241272044530666,120241270970240666,120241271008560666
CONTA - DM[2],[K] [MS] [CBO] [LEAD13] [TESTE] [PUBLICOS-COLD] - 16012026,AUTO_COLD_LL1_ENV7D,AD20,95.7,3810.0,78.0,2.047244,1.040217,25.11811,72.0,1.329167,0.9230769230769231,4.0,23.925,0.0,,120241272044580666,120241270970240666,120241271008510666
CONTA - DM,[K]  [MS] [CBO] [LEAD13]  [TESTE] [PUBLICOS] - 08122024,AUTO_PADRAO_L11_ENV,AD21,61.9,3021.0,58.0,1.919894,0.719767,20.489904,56.0,1.105357,0.9655172413793104,0.0,,0.0,,120238363289990546,120238250400930546,120238250437620546
CONTA - DM,[K]  [MS] [CBO] [LEAD13]  [TESTE] [PUBLICOS] - 08122024,AUTO_PADRAO_INTERESSES_MISTO,AD21,123.23,3873.0,102.0,2.633617,0.867817,31.817712,102.0,1.208137,1.0,2.0,61.615,0.0,,120238363290020546,120238250400930546,120238250437640546
CONTA - DM,[K]  [MS] [CBO] [LEAD13]  [TESTE] [PUBLICOS] - 08122024,AUTO_PADRAO_ABERTO,AD21,43.17,1769.0,34.0,1.92199,0.830192,24.403618,30.0,1.439,0.8823529411764706,1.0,43.17,0.0,,120238363290050546,120238250400930546,120238250400940546
CONTA - DM,[K] [MS] [CBO] [LEAD13]  [ESCALA] [MELHORES-ADS] - 11122025,AUTO_INCREMENTAL_ABERTO,AD21,81.3,2317.0,60.0,2.589555,1.01625,35.088476,46.0,1.767391,0.7666666666666667,2.0,40.65,0.0,,120238417247940546,120238417247660546,120238417248110546
CONTA - DM,[K] [MS] [CBO] [LEAD13]  [ESCALA] [MELHORES-ADS] - 11122025,AUTO_HOT_180D,AD21,91.23,2756.0,65.0,2.358491,0.970532,33.102322,62.0,1.471452,0.9538461538461539,5.0,18.246,0.0,,120238417247980546,120238417247660546,120238417247870546
CONTA - DM,[K] [MS] [CBO] [LEAD13]  [ESCALA] [MELHORES-ADS] - 11122025,AUTO_INCREMENTAL_ABERTO,AD21,81.46,2424.0,50.0,2.062706,1.044359,33.605611,48.0,1.697083,0.96,2.0,40.73,0.0,,120238417248020546,120238417247660546,120238417248120546
CONTA - DM,[K] [MS] [CBO] [LEAD13]  [ESCALA] [MELHORES-ADS] - 11122025,AUTO_HOT_FOLLOW,AD21,40.68,832.0,37.0,4.447115,0.904,48.894231,31.0,1.312258,0.8378378378378378,1.0,40.68,0.0,,120238417427960546,120238417247660546,120238417427880546
CONTA - DM,[K]  [MS] [CBO] [LEAD13]  [TESTE] [PUBLICOS] - 08122024,AUTO_PADRAO_ABERTO,AD21,2.5,121.0,1.0,0.826446,1.25,20.661157,1.0,2.5,1.0,0.0,,0.0,,120238521622080546,120238250400930546,120238250400940546
CONTA - DM,[K]  [MS] [CBO] [LEAD13]  [TESTE] [PUBLICOS] - 08122024,AUTO_PADRAO_L11_ENV,AD21,105.76,3452.0,101.0,2.92584,0.755429,30.637312,92.0,1.149565,0.9108910891089109,4.0,26.44,0.0,,120238521622160546,120238250400930546,120238250437620546
CONTA - DM,[K]  [MS] [CBO] [LEAD13]  [TESTE] [PUBLICOS] - 08122024,AUTO_HOT_FOLLOW,AD21,62.28,1600.0,55.0,3.4375,0.798462,38.925,49.0,1.27102,0.8909090909090909,3.0,20.76,0.0,,120238521622220546,120238250400930546,120238417284700546
CONTA - DM,[K]  [MS] [CBO] [LEAD13]  [TESTE] [PUBLICOS] - 08122024,AUTO_INCREMENTAL_ABERTO,AD21,170.84,6697.0,180.0,2.687771,0.711833,25.50993,167.0,1.022994,0.9277777777777778,2.0,85.42,0.0,,120238521622650546,120238250400930546,120238250437600546
CONTA - DM,[K]  [MS] [CBO] [LEAD13]  [TESTE] [PUBLICOS] [LL] - 12122025,AUTO_COLD_LL1_WEBSITEPURCHASE,AD21,51.56,1156.0,30.0,2.595156,1.356842,44.602076,24.0,2.148333,0.8,1.0,51.56,0.0,,120238522320510546,120238521763660546,120238522320360546
CONTA - DM,[K]  [MS] [CBO] [LEAD13]  [TESTE] [PUBLICOS] [LL] - 12122025,AUTO_COLD_LL10_ENV180D,AD21,67.62,1399.0,53.0,3.78842,1.090645,48.334525,49.0,1.38,0.9245283018867925,1.0,67.62,0.0,,120238522320830546,120238521763660546,120238522320980546
CONTA - DM,[K]  [MS] [CBO] [LEAD13]  [TESTE] [PUBLICOS] [LL] - 12122025,AUTO_COLD_LL10_ENV180D,AD21,71.63,1877.0,53.0,2.823655,0.994861,38.161961,43.0,1.665814,0.8113207547169812,1.0,71.63,0.0,,120238522321240546,120238521763660546,120238522320980546
CONTA - DM,[K]  [MS] [CBO] [LEAD13]  [TESTE] [PUBLICOS] [INTERESSES] - 12122025,AUTO_COLD_INTELIGENCIAEMOCIONAL,AD21,63.95,2657.0,84.0,3.16146,0.6395,24.068498,74.0,0.864189,0.8809523809523809,3.0,21.316667,0.0,,120238523975080546,120238523473670546,120238523752590546
CONTA - DM,[K]  [MS] [CBO] [LEAD13]  [TESTE] [PUBLICOS] [INTERESSES] - 12122025,AUTO_COLD_AUTOCONHECIMENTO,AD21,83.26,3682.0,85.0,2.308528,0.800577,22.61271,71.0,1.172676,0.8352941176470589,3.0,27.753333,0.0,,120238523975160546,120238523473670546,120238523752600546
CONTA - DM,[K]  [MS] [CBO] [LEAD13]  [TESTE] [PUBLICOS] [INTERESSES] - 12122025,AUTO_COLD_FASHION,AD21,131.71,5857.0,151.0,2.578112,0.693211,22.487622,131.0,1.00542,0.8675496688741722,5.0,26.342,0.0,,120238523975500546,120238523473670546,120238523752580546
CONTA - DM,[K]  [MS] [CBO] [LEAD13]  [TESTE] [TICKET-197] - 12122025,AUTO_INCREMENTAL_ABERTO,AD21,65.42,2616.0,70.0,2.675841,0.760698,25.007645,62.0,1.055161,0.8857142857142857,1.0,65.42,0.0,,120238540933070546,120238540932470546,120238540932990546
CONTA - DM,[K]  [MS] [CBO] [LEAD13]  [TESTE] [TICKET-197] - 12122025,AUTO_COLD_PADRAO_MUNDO,AD21,135.54,6721.0,175.0,2.603779,0.607803,20.166642,148.0,0.915811,0.8457142857142858,4.0,33.885,0.0,,120238540933170546,120238540932470546,120238540933180546
CONTA - DM,[K] [MS] [CBO] [LEAD13]  [ESCALA] [MELHORES-PUBLICOS-FRIO] - 15122025,AUTO_COLD_BELEZA,AD21,16.0,604.0,14.0,2.317881,0.666667,26.490066,8.0,2.0,0.5714285714285714,1.0,16.0,0.0,,120238693822680546,120238693822410546,120238693822620546
CONTA - DM,[K] [MS] [CBO] [LEAD13]  [ESCALA] [MELHORES-PUBLICOS-FRIO] - 15122025,AUTO_INCREMENTAL_ABERTO,AD21,19.95,441.0,11.0,2.494331,1.33,45.238095,10.0,1.995,0.9090909090909091,0.0,,0.0,,120238693822870546,120238693822410546,120238693822600546
CONTA - DM,[K] [MS] [CBO] [LEAD13]  [ESCALA] [MELHORES-PUBLICOS-FRIO] - 15122025,AUTO_COLD_PADRAO_MUNDO,AD21,109.92,4113.0,70.0,1.701921,1.056923,26.725018,62.0,1.772903,0.8857142857142857,0.0,,0.0,,120238693822920546,120238693822410546,120238693822880546
CONTA - DM,[K] [MS] [CBO] [LEAD13]  [ESCALA] [MELHORES-PUBLICOS-FRIO] - 15122025,AUTO_INCREMENTAL_ABERTO,AD21,34.38,1369.0,30.0,2.191381,0.799535,25.113221,30.0,1.146,1.0,0.0,,0.0,,120238693823060546,120238693822410546,120238693822600546
CONTA - DM,[K]  [MS] [CBO] [LEAD13]  [TESTE] [TICKET-197] - 12122025,AUTO_INCREMENTAL_ABERTO,AD21,18.85,878.0,23.0,2.61959,0.725,21.469248,19.0,0.992105,0.8260869565217391,0.0,,0.0,,120238693890330546,120238540932470546,120238693890440546
CONTA - DM,[K]  [MS] [CBO] [LEAD13]  [TESTE] [TICKET-197] - 12122025,AUTO_COLD_PADRAO_MUNDO,AD21,13.33,568.0,14.0,2.464789,0.6665,23.46831,11.0,1.211818,0.7857142857142857,0.0,,0.0,,120238693890420546,120238540932470546,120238693890510546
CONTA - DM,[K]  [MS] [CBO] [LEAD13]  [TESTE] [TICKET-197] - 12122025,AUTO_INCREMENTAL_ABERTO,AD21,21.52,844.0,21.0,2.488152,0.768571,25.49763,21.0,1.024762,1.0,0.0,,0.0,,120238693890480546,120238540932470546,120238693890440546
CONTA - DM,[K] [MS] [CBO] [LEAD13]  [ESCALA] [MELHORES-PUBLICOS-FRIO] - 15122025,AUTO_INCREMENTAL_ABERTO,AD21,0.16,10.0,0.0,0.0,0.0,16.0,0.0,,,0.0,,0.0,,120238694608100546,120238694608070546,120238694608310546
CONTA - DM,[K] [MS] [CBO] [LEAD13]  [ESCALA] [MELHORES-PUBLICOS-FRIO] - 15122025,AUTO_COLD_EMPODERAMENTO,AD21,104.94,3765.0,81.0,2.151394,0.881849,27.87251,76.0,1.380789,0.9382716049382716,6.0,17.49,0.0,,120238694608230546,120238694608070546,120238694608320546
CONTA - DM,[K] [MS] [CBO] [LEAD13]  [ESCALA] [MELHORES-PUBLICOS-FRIO] - 15122025,AUTO_PADRAO_INTERESSES_MISTO,AD21,52.38,2256.0,34.0,1.507092,1.09125,23.218085,32.0,1.636875,0.9411764705882353,3.0,17.46,0.0,,120238694608480546,120238694608070546,120238694608280546
CONTA - DM,[K] [MS] [CBO] [LEAD13]  [TESTE] [LEAD13-VERTICAL] - 15122025,AUTO_INCREMENTAL_ABERTO,AD21,42.36,1536.0,50.0,3.255208,0.706,27.578125,48.0,0.8825,0.96,2.0,21.18,0.0,,120238695195690546,120238695195610546,120238695195820546
CONTA - DM,[K] [MS] [CBO] [LEAD13]  [TESTE] [LEAD13-VERTICAL] - 15122025,AUTO_COLD_PADRAO_MUNDO,AD21,10.4,406.0,5.0,1.231527,1.733333,25.615764,5.0,2.08,1.0,0.0,,0.0,,120238695195760546,120238695195610546,120238695195650546
CONTA - DM,[K]  [MS] [CBO] [LEAD13]  [TESTE] [TICKET-197-VERTICAL] - 15122025,AUTO_COLD_PADRAO_MUNDO,AD21,113.86,3861.0,87.0,2.253302,0.918226,29.489769,84.0,1.355476,0.9655172413793104,3.0,37.953333,0.0,,120238695826830546,120238695826700546,120238695826880546
CONTA - DM,[K]  [MS] [CBO] [LEAD13]  [TESTE] [TICKET-197-VERTICAL] - 15122025,AUTO_INCREMENTAL_ABERTO,AD21,3.81,100.0,4.0,4.0,0.635,38.1,5.0,0.762,1.25,0.0,,0.0,,120238695827030546,120238695826700546,120238695826890546
CONTA - DM,[K] [MS] [CBO] [TESTE] [LEADS] - 17122025,AUTO_COLD_PADRAO_INTERESSES_MISTO_L04,AD21,51.02,1802.0,41.0,2.27525,0.836393,28.312986,33.0,1.546061,0.8048780487804879,3.0,17.006667,0.0,,120238835603520546,120238835603340546,120238835603470546
CONTA - DM,[K] [MS] [CBO] [TESTE] [LEADS] - 17122025,AUTO_COLD_PADRAO_INTERESSES_MISTO_L18,AD21,38.2,1339.0,24.0,1.792382,0.830435,28.528753,21.0,1.819048,0.875,0.0,,0.0,,120238851811730546,120238835603340546,120238851811760546
CONTA - DM,[K] [MS] [CBO] [TESTE] [LEADS] - 17122025,AUTO_COLD_PADRAO_INTERESSES_MISTO_L14,AD21,53.85,1769.0,39.0,2.204635,0.912712,30.440927,33.0,1.631818,0.8461538461538461,1.0,53.85,0.0,,120238851811810546,120238835603340546,120238851811740546
CONTA - DM,[K] [MS] [CBO] [TESTE] [LEADS] - 17122025,AUTO_COLD_PADRAO_INTERESSES_MISTO_L17,AD21,61.2,2100.0,36.0,1.714286,1.154717,29.142857,29.0,2.110345,0.8055555555555556,1.0,61.2,0.0,,120238851811890546,120238835603340546,120238851811790546
CONTA - DM,[K] [MS] [CBO] [LEAD13]  [ESCALA] [MELHORES-PUBLICOS] - 17122025,AUTO_COLD_PADRAO_MUNDO,AD21,16.76,438.0,13.0,2.968037,0.985882,38.26484,9.0,1.862222,0.6923076923076923,1.0,16.76,0.0,,120238855240570546,120238855240530546,120238855240550546
CONTA - DM,[K] [MS] [CBO] [LEAD13]  [ESCALA] [MELHORES-PUBLICOS] - 17122025,AUTO_INCREMENTAL_ABERTO,AD21,36.33,1068.0,15.0,1.404494,1.4532,34.016854,16.0,2.270625,1.0666666666666667,2.0,18.165,0.0,,120238855240680546,120238855240530546,120238855240760546
CONTA - DM,[K] [MS] [CBO] [LEAD13]  [ESCALA] [MELHORES-PUBLICOS] - 17122025,AUTO_INCREMENTAL_ABERTO,AD21,127.1,3671.0,98.0,2.669572,0.914388,34.622719,90.0,1.412222,0.9183673469387755,1.0,127.1,0.0,,120238855240700546,120238855240530546,120238855240760546
CONTA - DM,[K] [MS] [CBO] [LEAD13]  [ESCALA] [MELHORES-PUBLICOS] - 17122025,AUTO_COLD_PADRAO_MUNDO,AD21,39.9,1007.0,27.0,2.681231,1.023077,39.622642,24.0,1.6625,0.8888888888888888,0.0,,0.0,,120238855445950546,120238855446170546,120238855446150546
CONTA - DM,[K] [MS] [CBO] [LEAD13]  [ESCALA] [MELHORES-PUBLICOS] - 20122025,AUTO_COLD_PADRAO_MUNDO,AD21,59.37,1224.0,34.0,2.777778,1.211633,48.504902,30.0,1.979,0.8823529411764706,2.0,29.685,0.0,,120239017479290546,120239017285250546,120239017297270546
CONTA - DM,[K] [MS] [CBO] [LEAD13]  [ESCALA] [MELHORES-PUBLICOS] - 20122025,AUTO_PADRAO_L11_ENV,AD21,40.81,1262.0,30.0,2.377179,0.906889,32.337559,28.0,1.4575,0.9333333333333333,1.0,40.81,0.0,,120239017490820546,120239017285250546,120239017297140546
CONTA - DM,[K] [MS] [CBO] [LEAD13]  [ESCALA] [MELHORES-PUBLICOS] - 20122025,AUTO_HOT_ENV30D,AD21,51.67,1465.0,28.0,1.911263,1.359737,35.269625,27.0,1.913704,0.9642857142857143,2.0,25.835,0.0,,120239017490910546,120239017285250546,120239017297150546
CONTA - DM,[K] [MS] [CBO] [LEAD13]  [ESCALA] [MELHORES-PUBLICOS] - 20122025,AUTO_HOT_180D,AD21,67.19,1851.0,53.0,2.863317,0.81939,36.299298,54.0,1.244259,1.0188679245283019,4.0,16.7975,0.0,,120239017490980546,120239017285250546,120239017296520546
CONTA - DM,[K] [MS] [CBO] [LEAD13]  [ESCALA] [MELHORES-PUBLICOS] - 20122025,AUTO_PADRAO_INTERESSES_MISTO,AD21,72.28,2637.0,50.0,1.896094,0.803111,27.409936,49.0,1.475102,0.98,0.0,,0.0,,120239017491010546,120239017285250546,120239017296530546
CONTA - DM,[K] [MS] [CBO] [LEAD16]  [ESCALA] [MELHORES-PUBLICOS] - 20122025,AUTO_INCREMENTAL_ABERTO,AD21,58.3,1474.0,38.0,2.578019,1.143137,39.552239,40.0,1.4575,1.0526315789473684,0.0,,0.0,,120239017564230546,120239017439270546,120239017439380546
